EC number,Text,Text Incomplete
3.6.1.67,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; dihydroneopterin triphosphate pyrophosphohydrolase",False
3.6.1.68,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides",True
3.6.1.69,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; 8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase",False
3.6.1.7,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; acylphosphatase",False
3.6.1.71,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; DNA 5'-adenosine monophosphate hydrolase",False
3.6.1.72,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; DNA-3'-diphospho-5'-guanosine diphosphatase",False
3.6.1.73,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; ITPase",False
3.6.1.8,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; ATP diphosphatase",False
3.6.1.9,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in phosphorus-containing anhydrides; nucleoside triphosphate diphosphatase",False
3.6.2.1,"hydrolase; hydrolase, acting on acid anhydrides; hydrolase, acting on acid anhydrides, in sulfonyl-containing anhydrides; adenylylsulfatase",False
3.6.4.10,"hydrolase; hydrolase, acting on acid anhydrides",True
3.6.4.12,"hydrolase; hydrolase, acting on acid anhydrides",True
3.6.4.13,"hydrolase; hydrolase, acting on acid anhydrides; RNA helicase",False
3.6.4.6,"hydrolase; hydrolase, acting on acid anhydrides",True
3.6.5.2,"hydrolase; hydrolase, acting on acid anhydrides; G protein",False
3.6.5.3,"hydrolase; hydrolase, acting on acid anhydrides",True
3.6.5.4,"hydrolase; hydrolase, acting on acid anhydrides",True
3.6.5.5,"hydrolase; hydrolase, acting on acid anhydrides",True
3.6.5.n1,"hydrolase; hydrolase, acting on acid anhydrides",True
3.7.1.1,"hydrolase; hydrolase, acting on acid carbon-carbon bonds; 2,6-dihydroxypseudooxynicotine hydrolase; oxaloacetase",False
3.7.1.11,"hydrolase; hydrolase, acting on acid carbon-carbon bonds; 2,6-dihydroxypseudooxynicotine hydrolase",True
3.7.1.12,"hydrolase; hydrolase, acting on acid carbon-carbon bonds; 2,6-dihydroxypseudooxynicotine hydrolase; cobalt-precorrin-5A acetaldehyde-lyase",False
3.7.1.13,"hydrolase; hydrolase, acting on acid carbon-carbon bonds; 2,6-dihydroxypseudooxynicotine hydrolase; 2-hydroxy-6-oxo-6-(2'-aminophenyl)-hexa-2,4dienoate hydrolase",False
3.7.1.14,"hydrolase; hydrolase, acting on acid carbon-carbon bonds; 2,6-dihydroxypseudooxynicotine hydrolase; 2-hydroxy-6-oxonona-2,4,7-trienedioate hydrolase",False
3.7.1.17,"hydrolase; hydrolase, acting on acid carbon-carbon bonds; 2,6-dihydroxypseudooxynicotine hydrolase; 4,5-9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate hydrolase",False
3.7.1.18,"hydrolase; hydrolase, acting on acid carbon-carbon bonds; 2,6-dihydroxypseudooxynicotine hydrolase",True
3.7.1.19,"hydrolase; hydrolase, acting on acid carbon-carbon bonds; 2,6-dihydroxypseudooxynicotine hydrolase",True
3.7.1.2,"hydrolase; hydrolase, acting on acid carbon-carbon bonds; 2,6-dihydroxypseudooxynicotine hydrolase; fumarylacetoacetase",False
3.7.1.20,"hydrolase; hydrolase, acting on acid carbon-carbon bonds; 2,6-dihydroxypseudooxynicotine hydrolase; fumarylpyruvate hydrolase",False
3.7.1.21,"hydrolase; hydrolase, acting on acid carbon-carbon bonds; 2,6-dihydroxypseudooxynicotine hydrolase; 6-hydroxycyclohex-1-ene-1-carboxyl-CoA hydratase",False
3.7.1.22,"hydrolase; hydrolase, acting on acid carbon-carbon bonds; 2,6-dihydroxypseudooxynicotine hydrolase; 3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase",False
3.7.1.23,"hydrolase; hydrolase, acting on acid carbon-carbon bonds; 2,6-dihydroxypseudooxynicotine hydrolase; maleylpyruvate hydrolase",False
3.7.1.24,"hydrolase; hydrolase, acting on acid carbon-carbon bonds; 2,6-dihydroxypseudooxynicotine hydrolase",True
3.7.1.25,"hydrolase; hydrolase, acting on acid carbon-carbon bonds; 2,6-dihydroxypseudooxynicotine hydrolase",True
3.7.1.3,"hydrolase; hydrolase, acting on acid carbon-carbon bonds; 2,6-dihydroxypseudooxynicotine hydrolase; kynureninase",False
3.7.1.4,"hydrolase; hydrolase, acting on acid carbon-carbon bonds; 2,6-dihydroxypseudooxynicotine hydrolase; phloretin hydrolase",False
3.7.1.5,"hydrolase; hydrolase, acting on acid carbon-carbon bonds; 2,6-dihydroxypseudooxynicotine hydrolase; acylpyruvate hydrolase",False
3.7.1.7,"hydrolase; hydrolase, acting on acid carbon-carbon bonds; 2,6-dihydroxypseudooxynicotine hydrolase; beta-diketone hydrolase",False
3.7.1.8,"hydrolase; hydrolase, acting on acid carbon-carbon bonds; 2,6-dihydroxypseudooxynicotine hydrolase; 2,6-dioxo-6-phenylhexa-3-enoate hydrolase",False
3.7.1.9,"hydrolase; hydrolase, acting on acid carbon-carbon bonds; 2,6-dihydroxypseudooxynicotine hydrolase; 2-hydroxymuconate-semialdehyde hydrolase",False
3.8.1.10,"hydrolase; hydrolase, acting on acid halide bonds; hydrolase, acting on acid halide bonds, in C-halide compounds; DL-2 haloacid dehalogenase",False
3.8.1.2,"hydrolase; hydrolase, acting on acid halide bonds; hydrolase, acting on acid halide bonds, in C-halide compounds; (S)-2-haloacid dehalogenase",False
3.8.1.3,"hydrolase; hydrolase, acting on acid halide bonds; hydrolase, acting on acid halide bonds, in C-halide compounds; haloacetate dehalogenase",False
3.8.1.5,"hydrolase; hydrolase, acting on acid halide bonds; hydrolase, acting on acid halide bonds, in C-halide compounds; haloalkane dehalogenase",False
3.8.1.7,"hydrolase; hydrolase, acting on acid halide bonds; hydrolase, acting on acid halide bonds, in C-halide compounds; 4-chlorobenzoyl-CoA dehalogenase",False
3.8.1.8,"hydrolase; hydrolase, acting on acid halide bonds; hydrolase, acting on acid halide bonds, in C-halide compounds; atrazine chlorohydrolase",False
3.8.1.9,"hydrolase; hydrolase, acting on acid halide bonds; hydrolase, acting on acid halide bonds, in C-halide compounds; (R)-2-haloacid dehalogenase",False
3.9.1.1,"hydrolase; hydrolase, acting on acid phosphorus-nitrogen bonds; phosphoamidase",False
3.9.1.2,"hydrolase; hydrolase, acting on acid phosphorus-nitrogen bonds; protein arginine phosphatase",False
3.9.1.3,"hydrolase; hydrolase, acting on acid phosphorus-nitrogen bonds; protein histidine phosphatase",False
4.1.1.1,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; pyruvate decarboxylase,False
4.1.1.100,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase,True
4.1.1.101,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase,True
4.1.1.102,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase,True
4.1.1.103,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase,True
4.1.1.104,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase,True
4.1.1.105,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; L-tryptophan decarboxylase,False
4.1.1.106,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase,True
4.1.1.107,"lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; 3,4-dihydroxyphenylacetaldehyde synthase",False
4.1.1.108,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase,True
4.1.1.109,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; phenylacetaldehyde synthase,False
4.1.1.11,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; aspartate 1-decarboxylase,False
4.1.1.110,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase,True
4.1.1.111,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase,True
4.1.1.112,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; oxaloacetate decarboxylase,False
4.1.1.113,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase,True
4.1.1.114,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase,True
4.1.1.115,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase,True
4.1.1.116,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase,True
4.1.1.117,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase,True
4.1.1.12,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; aspartate 4-decarboxylase,False
4.1.1.120,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase,True
4.1.1.121,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase,True
4.1.1.15,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; glutamate decarboxylase,False
4.1.1.17,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; ornithine decarboxylase,False
4.1.1.18,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; lysine decarboxylase,False
4.1.1.19,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; arginine decarboxylase,False
4.1.1.2,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; oxalate decarboxylase,False
4.1.1.20,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; diaminopimelate decarboxylase,False
4.1.1.21,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; 5-amino-4-imidazole carboxylate lyase,False
4.1.1.22,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; histidine decarboxylase,False
4.1.1.23,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; orotidine-5'-phosphate decarboxylase,False
4.1.1.25,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; tyrosine decarboxylase,False
4.1.1.28,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; aromatic-L-amino-acid decarboxylase,False
4.1.1.29,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; sulfinoalanine decarboxylase,False
4.1.1.31,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; phosphoenolpyruvate carboxylase,False
4.1.1.32,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; phosphoenolpyruvate carboxykinase (GTP),False
4.1.1.33,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; diphosphomevalonate decarboxylase,False
4.1.1.35,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; UDP-glucuronate decarboxylase,False
4.1.1.36,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; phosphopantothenoylcysteine decarboxylase,False
4.1.1.37,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; uroporphyrinogen decarboxylase,False
4.1.1.39,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; ribulose-bisphosphate carboxylase,False
4.1.1.4,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; acetoacetate decarboxylase,False
4.1.1.43,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; phenylpyruvate decarboxylase,False
4.1.1.44,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; 4-carboxymuconolactone decarboxylase,False
4.1.1.45,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; aminocarboxymuconate-semialdehyde decarboxylase,False
4.1.1.46,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; o-pyrocatechuate decarboxylase,False
4.1.1.47,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; tartronate-semialdehyde synthase,False
4.1.1.48,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; indole-3-glycerol-phosphate synthase,False
4.1.1.49,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; phosphoenolpyruvate carboxykinase (ATP),False
4.1.1.5,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; acetolactate decarboxylase,False
4.1.1.50,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; adenosylmethionine decarboxylase,False
4.1.1.51,"lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; 3-hydroxy-2-methylpyridine-4,5-dicarboxylate 4-decarboxylase",False
4.1.1.52,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; 6-methylsalicylate decarboxylase,False
4.1.1.55,"lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; 4,5-dihydroxyphthalate decarboxylase",False
4.1.1.59,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; gallate decarboxylase,False
4.1.1.6,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; aconitate decarboxylase,False
4.1.1.61,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; 4-hydroxybenzoate decarboxylase,False
4.1.1.63,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; protocatechuate decarboxylase,False
4.1.1.64,"lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; 2,2-dialkylglycine decarboxylase (pyruvate)",False
4.1.1.65,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; phosphatidylserine decarboxylase,False
4.1.1.68,"lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; 5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase",False
4.1.1.7,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; benzoylformate decarboxylase,False
4.1.1.72,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; branched-chain-2-oxoacid decarboxylase,False
4.1.1.73,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; tartrate decarboxylase,False
4.1.1.74,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; indolepyruvate decarboxylase,False
4.1.1.75,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; 5-guanidino-2-oxopentanoate decarboxylase,False
4.1.1.76,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; arylmalonate decarboxylase,False
4.1.1.77,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; 4-oxalocrotonate decarboxylase,False
4.1.1.79,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; sulfopyruvate decarboxylase,False
4.1.1.8,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; oxalyl-CoA decarboxylase,False
4.1.1.80,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; 4-hydroxyphenylpyruvate decarboxylase,False
4.1.1.81,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; threonine-phosphate decarboxylase,False
4.1.1.82,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; phosphonopyruvate decarboxylase,False
4.1.1.83,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; 4-hydroxyphenylacetate decarboxylase,False
4.1.1.84,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; D-dopachrome decarboxylase,False
4.1.1.85,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; 3-dehydro-L-gulonate-6-phosphate decarboxylase,False
4.1.1.86,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; diaminobutyrate decarboxylase,False
4.1.1.87,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase,True
4.1.1.9,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; malonyl-CoA decarboxylase,False
4.1.1.90,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; gamma-glutamyl carboxylase,False
4.1.1.91,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase,True
4.1.1.93,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; pyrrole-2-carboxylate decarboxylase,False
4.1.1.94,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; methyl/ethyl malonyl-CoA decarboxylase,False
4.1.1.95,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase,True
4.1.1.96,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase,True
4.1.1.97,lyase; carbon-carbon lyase; 2-keto-4-methylthiobutyrate aminotransferase; 2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase,False
